"Agency.Id","Agency.Name","Program.Id","Program.Name","Activity.Id","Activity.Name","Subactivity.Id","Subactivity.Name","Fund.Id","Fund.Name","Detailed.Fund.Id","Detailed.Fund.Name","Object.Id","Object.Name","Subobject.Id","Subobject.Name","FY12_Adopted","FY12_AAO","FY12_Adjusted","FY12_BAPS.Actual","FY12_Net.Actual","FY12_Sur.Def","FY13_Adopted","FY13_AAO","FY13_Adjusted","FY13_BAPS.Actual","FY13_Net.Actual","FY13_Sur.Def","FY14_Adopted","FY14_AAO","FY14_Adjusted","FY14_BAPS.Actual","FY14_Net.Actual","FY14_Sur.Def","FY15_Adopted","FY15_AAO","FY15_Adjusted","FY15_BAPS.Actual","FY15_Net.Actual","FY15_Sur.Def","FY16_Adopted","FY16_AAO","FY16_Adjusted","FY16_BAPS.Actual","FY16_Net.Actual","FY16_Sur.Def","FY17_Adopted","FY17_AAO","FY17_Adjusted","FY17_BAPS.Actual","FY17_Net.Actual","FY17_Sur.Def","FY18_Adopted"
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",101,"Permanent Full-time",0,0,0,874,874,-874,0,0,0,186,186,-186,0,0,0,199,199,-199,0,0,0,716,716,-716,0,0,0,0,0,0,0,0,0,758,758,-758,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",102,"Temporary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67431,67431,-67431,0,0,0,446,446,-446,0,0,0,-368,-368,368,0,0,0,47095,47095,-47095,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",103,"Permanent Part-time",0,0,0,213947,213947,-213947,0,0,0,4667,4667,-4667,0,0,0,7262,7262,-7262,0,0,0,8010,8010,-8010,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",105,"Overtime",0,0,0,167,167,-167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",127,"Severance Pay (BBMR Use Only)",0,0,0,141,141,-141,0,0,0,9827,9827,-9827,0,0,0,15216,15216,-15216,0,0,0,10187,10187,-10187,0,0,0,4626,4626,-4626,0,0,0,4189,4189,-4189,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",163,"Part-time Positions (No Benefits/Non-edu)",0,0,0,188524,188524,-188524,0,0,0,3348,3348,-3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",0,0,0,25026,25026,-25026,0,0,0,1118,1118,-1118,0,0,0,5587,5587,-5587,0,0,0,1200,1200,-1200,0,0,0,264,264,-264,0,0,0,3227,3227,-3227,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",231,"FICA - Medicare Only",0,0,0,5852,5852,-5852,0,0,0,261,261,-261,0,0,0,1307,1307,-1307,0,0,0,281,281,-281,0,0,0,62,62,-62,0,0,0,755,755,-755,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",242,"Dental PPO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,720,-720,0,0,0,970,970,-970,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",310,"Municipal Post Office",0,0,0,380,380,-380,0,0,0,580,580,-580,0,0,0,3214,3214,-3214,0,0,0,2306,2306,-2306,0,0,0,1415,1415,-1415,0,0,0,2173,2173,-2173,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",355,"Photo ID Cards",0,0,0,88,88,-88,0,0,0,24,24,-24,0,0,0,0,0,0,0,0,0,10,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",4,"Materials and Supplies",403,"Clothing and Footwear",0,0,0,188,-126395,126395,0,0,0,0,-19508,19508,0,0,0,0,-2684,2684,0,0,0,0,-79,79,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",1001,"General",1001,"General",4,"Materials and Supplies",409,"General Operating and Maintenance Supplies",0,0,0,0,0,0,0,0,0,0,-13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",2026,"Baltimore Casino",1,"Salaries",105,"Overtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150637,150637,-150637,0,0,0,43843,43843,-43843,0,0,0,24070,24070,-24070,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",2026,"Baltimore Casino",7,"Grants, Subsidies and Contributions",740,"Workers' Comp - Direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223,3223,-3223,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",1,"Salaries",101,"Permanent Full-time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162315,0,162315,0,0,162315,102500,0,102500,0,0,102500,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",1,"Salaries",110,"Pending Personnel Actions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,0,1758,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",1,"Salaries",196,"Turnover Savings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18791,0,-18791,0,0,-18791,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12417,0,12417,0,0,12417,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",202,"Employees Retirement - City Share (Regular)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34204,0,34204,0,0,34204,18060,0,18060,0,0,18060,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",212,"Prescription Drugs (Classified)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,0,4017,0,0,4017,2560,0,2560,0,0,2560,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",213,"Vision Care (CUB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,174,0,0,174,118,0,118,0,0,118,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",233,"Survivor Benefits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,641,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",235,"Dental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,561,0,0,561,330,0,330,0,0,330,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",2,"Other Personnel Costs",272,"Non-positional 205, BC/BS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33913,0,33913,0,0,33913,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",11,"Casino Support-Traffic Enforcement",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",7,"Grants, Subsidies and Contributions",740,"Workers' Comp - Direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223,0,3223,0,0,3223,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",0,"Transfers",0,"Unallocable Credits (General)",0,0,0,0,0,0,0,0,0,-7814,-7814,7814,0,0,0,0,0,0,0,0,0,-300000,-300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",3,"Contractual Services",308,"Advertising",0,0,0,619,619,-619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",3,"Contractual Services",318,"Consultants",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16773,16773,-16773,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",3,"Contractual Services",326,"Other Professional Services",400160,0,400160,19472,277043,123117,406563,0,406563,182456,92311,314252,414491,0,414491,109596,92026,322465,422781,0,422781,1274,-38434,461215,431237,0,431237,54997,-55151,486388,0,0,0,154289,154289,-154289,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6000,"Unallocated Special Grants",3,"Contractual Services",350,"Not Otherwise Classified",168000,0,168000,0,0,168000,170688,0,170688,0,0,170688,174016,0,174016,0,0,174016,177496,0,177496,0,95425,82071,181046,0,181046,107116,11691,169355,0,0,0,2969,2969,-2969,0
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6170,"Traffic Impact Studies",3,"Contractual Services",326,"Other Professional Services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439862,0,439862,0,0,439862,449539
7000,"Transportation",684,"Traffic Management ",12,"Traffic Impact Studies",0,"Default Subactivity",6000,"Special",6170,"Traffic Impact Studies",3,"Contractual Services",350,"Not Otherwise Classified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184667,0,184667,0,0,184667,188730
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",0,"Transfers",0,"Unallocable Credits (General)",0,0,0,0,0,0,0,0,0,-574000,-574000,574000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",104,"Salary and Wage Differential",0,0,0,0,0,0,0,0,0,4,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",105,"Overtime",0,0,0,0,0,0,0,0,0,600,600,-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",0,0,0,0,0,0,0,0,0,34,34,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",231,"FICA - Medicare Only",0,0,0,0,0,0,0,0,0,8,8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",308,"Advertising",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",326,"Other Professional Services",0,0,0,0,0,0,0,0,0,675888,675888,-675888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",0,"Transfers",0,"Unallocable Credits (General)",0,0,0,-208,-208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",307,"Printing",0,0,0,205,205,-205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",318,"Consultants",0,0,0,86640,-13037,13037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",13,"Speed Camera Violations",0,"Default Subactivity",3001,"Motor Vehicle",3001,"Motor Vehicle",3,"Contractual Services",326,"Other Professional Services",0,0,0,0,-800000,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",0,"Transfers",0,"Unallocable Credits (General)",0,0,0,0,0,0,0,0,0,-192,-192,192,0,0,0,40,40,-40,0,0,0,0,0,0,-131542,0,-131542,-139925,-139925,8383,-119826,0,-119826,-124069,-124069,4243,-122462
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",101,"Permanent Full-time",0,0,0,0,0,0,1351564,0,1351564,1037851,1037851,313713,1285707,0,1285707,1012261,1012261,273446,1221880,0,1221880,1022577,1022577,199303,1326945,0,1326945,1033101,1033101,293844,1353624,0,1353624,1094198,1094198,259426,1390729
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",102,"Temporary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,-85,0,0,0,50,50,-50,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",104,"Salary and Wage Differential",0,0,0,0,0,0,3350,0,3350,1952,1952,1398,3415,0,3415,2360,2360,1055,3500,0,3500,2001,2001,1499,3605,0,3605,2116,2116,1489,0,0,0,1836,1836,-1836,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",105,"Overtime",0,0,0,0,0,0,109608,0,109608,165116,165116,-55508,111745,0,111745,171130,171130,-59385,114539,0,114539,198628,198628,-84089,117975,0,117975,148033,148033,-30058,60924,0,60924,210730,210730,-149806,62447
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",106,"Sports Overtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,-196,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",108,"Out-of-title",0,0,0,0,0,0,0,0,0,6171,6171,-6171,0,0,0,2768,2768,-2768,0,0,0,843,843,-843,0,0,0,1371,1371,-1371,0,0,0,500,500,-500,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",115,"Sick Leave Conversion (Regular)",0,0,0,0,0,0,4090,0,4090,4425,4425,-335,4170,0,4170,5529,5529,-1359,4274,0,4274,4646,4646,-372,4359,0,4359,4934,4934,-575,4468,0,4468,4868,4868,-400,4580
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",127,"Severance Pay (BBMR Use Only)",0,0,0,0,0,0,0,0,0,62166,62166,-62166,0,0,0,0,0,0,0,0,0,31246,31246,-31246,0,0,0,265,265,-265,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",158,"Bonus Pay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,-275,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",177,"Pay for Performance/Movement Within Range",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,586,0,0,586,740,0,740,0,730,10,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",190,"MAPS Pay Study",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,691,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",1,"Salaries",196,"Turnover Savings",0,0,0,0,0,0,-60000,0,-60000,0,0,-60000,-61170,0,-61170,0,0,-61170,-62699,0,-62699,0,0,-62699,-63953,0,-63953,0,0,-63953,-65552,0,-65552,0,0,-65552,-67191
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",201,"Social Security-City Share (Regular)",0,0,0,0,0,0,98796,0,98796,74276,74276,24520,98362,0,98362,69306,69306,29056,93474,0,93474,69106,69106,24368,104230,0,104230,69706,69706,34524,103552,0,103552,75425,75425,28127,106392
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",202,"Employees Retirement - City Share (Regular)",0,0,0,0,0,0,274031,0,274031,274031,274031,0,276672,0,276672,276108,276108,564,257484,0,257484,257484,257484,0,233816,0,233816,228315,228315,5501,247144,0,247144,279051,279051,-31907,248857
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",205,"Medical and Hospital Insurance",0,0,0,0,0,0,183061,0,183061,142306,142306,40755,205105,0,205105,135874,135874,69231,169686,0,169686,121062,121062,48624,155412,0,155412,108516,108516,46896,129150,0,129150,108311,108311,20839,148713
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",207,"Health Maintenance Organizations",0,0,0,0,0,0,139689,0,139689,118026,118026,21663,78894,0,78894,104527,104527,-25633,78386,0,78386,100516,100516,-22130,96327,0,96327,100691,100691,-4364,86214,0,86214,120614,120614,-34400,106144
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",211,"Meal Allowance",0,0,0,0,0,0,0,0,0,3377,3377,-3377,0,0,0,3573,3573,-3573,0,0,0,3957,3957,-3957,0,0,0,2826,2826,-2826,0,0,0,2954,2954,-2954,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",212,"Prescription Drugs (Classified)",0,0,0,0,0,0,56848,0,56848,52237,52237,4611,46865,0,46865,43267,43267,3598,44187,0,44187,39754,39754,4433,46080,0,46080,45414,45414,666,56088,0,56088,52084,52084,4004,61740
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",213,"Vision Care (CUB)",0,0,0,0,0,0,2146,0,2146,0,0,2146,2030,0,2030,0,0,2030,1914,0,1914,0,0,1914,2124,0,2124,0,0,2124,2124,0,2124,0,0,2124,1222
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",221,"Life Insurance - Educational",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-20,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",227,"Vision Care - MAPS",0,0,0,0,0,0,58,0,58,1774,1774,-1716,0,0,0,1590,1590,-1590,0,0,0,1489,1489,-1489,0,0,0,1463,1463,-1463,0,0,0,1544,1544,-1544,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",231,"FICA - Medicare Only",0,0,0,0,0,0,0,0,0,17371,17371,-17371,0,0,0,16209,16209,-16209,0,0,0,17175,17175,-17175,0,0,0,16302,16302,-16302,0,0,0,17645,17645,-17645,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",233,"Survivor Benefits",0,0,0,0,0,0,5507,0,5507,1896,1896,3611,5075,0,5075,1862,1862,3213,4824,0,4824,1730,1730,3094,5378,0,5378,1777,1777,3601,5342,0,5342,2442,2442,2900,5491
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",235,"Dental",0,0,0,0,0,0,6688,0,6688,3748,3748,2940,6545,0,6545,2887,2887,3658,6171,0,6171,2214,2214,3957,5940,0,5940,2138,2138,3802,5616,0,5616,2162,2162,3454,4888
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",241,"Deferred Compensation Administration",0,0,0,0,0,0,0,0,0,329,329,-329,0,0,0,305,305,-305,0,0,0,324,324,-324,0,0,0,321,321,-321,0,0,0,358,358,-358,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",242,"Dental PPO",0,0,0,0,0,0,0,0,0,1863,1863,-1863,0,0,0,1825,1825,-1825,0,0,0,1784,1784,-1784,0,0,0,1634,1634,-1634,0,0,0,1948,1948,-1948,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",268,"FY13 Health Benefit Savings",0,0,0,0,0,0,-22006,0,-22006,0,0,-22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",2,"Other Personnel Costs",270,"Non-positional 201, FICA",0,0,0,0,0,0,1525,0,1525,0,0,1525,1555,0,1555,0,0,1555,1594,0,1594,0,0,1594,1626,0,1626,0,0,1626,1667,0,1667,0,0,1667,1709
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",305,"Municipal Telephone Exchange",0,0,0,0,0,0,3019,0,3019,3859,3859,-840,3019,0,3019,23687,23687,-20668,2533,0,2533,1696,1696,837,2584,0,2584,1642,1642,942,2636,0,2636,1707,1707,929,2694
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",307,"Printing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341,-341,0,0,0,370,370,-370,0,0,0,477,477,-477,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",310,"Municipal Post Office",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",311,"Rental of Business Machines",0,0,0,0,0,0,3251,0,3251,3321,2737,514,3314,0,3314,4795,5064,-1750,3380,0,3380,3192,14766,-11386,3448,0,3448,13535,13535,-10087,3517,0,3517,7791,7791,-4274,3594
7000,"Transportation",684,"Traffic Management ",15,"Construction and Management of Signals",0,"Default Subactivity",1001,"General",1001,"General",3,"Contractual Services",315,"Gas/Electric/Steam",0,0,0,0,0,0,869025,0,869025,39216,39216,829809,812568,0,812568,577948,577948,234620,720423,0,720423,311449,311449,408974,508538,0,508538,18963,18963,489575,468872,0,468872,7717,7717,461155,18963
