"GOVCODE","GOVNAME","RESCODE","ENROLLMT","NSCHLS","SCHLVL","AREA","MCCODE","BIGCODE","EMPST","GOVCOMP","GBATLRG","GBELDIST","GBTOT","GBMALE","GBWM","GBBKM","GBWHM","GBBKHM","GBAMIM","GBASM","GBFEM","GBWFEM","GBBKFEM","GBWHFEM","GBBKHFEM","GBAMIFEM","GBASFEM","ABTOT","ABMALE","ABWM","ABBKM","ABWHM","ABBKHM","ABAMIM","ABASM","ABFEM","ABWFEM","ABBKFEM","ABWHFEM","ABBKHFEM","ABAMIFEM","ABASFEM","OOSUPER","OOMISC","OOMALE","OOWM","OOBKM","OOWHM","OOBKHM","OOAMIM","OOASM","OOFEM","OOWFEM","OOBKFEM","OOWHFEM","OOBKHFEM","OOAMIFEM","OOASFEM","FYMMDD","ADVSC","TYPESC"
"015046002","MARENGO CO SCH DIST",1,2012,4,3,5,"000000000000000000000000000000",2,2,3,5,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015046701","LINDEN CITY SCHOOL DIST",2,810,3,3,5,"000000000000000000000000000000",2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"015047001","MARION CO SCH DIST",1,4123,11,3,5,"000000000000000000000000000000",2,2,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,1,3
"015047002","WINFIELD CTY SCH DIST",1,1268,2,3,4,"010470102900000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,3
"015048001","MARSHALL CO SCH DIST",1,5715,11,3,1,"000000000000000000000000000000",2,2,1,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015048401","ALBERTVILLE CITY SCH DIST",1,3136,6,3,2,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015048801","ARAB CIT SCHOOL DIST",1,2585,4,3,4,"010220104800000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015048802","GUNTERSVILLE CITY SCHOOL DIST",1,1898,4,3,2,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,3
"015049001","MOBILE CO SCH DIST",1,67286,87,3,1,"000000000000000000000000000000",1,1,3,5,0,5,2,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,1
"015050001","MONROE CO SCH DIST",1,5329,11,3,1,"000000000000000000000000000000",2,2,3,5,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015051001","MONTGOMERY CO SCH DIST",1,35973,55,3,1,"000000000000000000000000000000",1,2,1,8,0,8,5,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015052001","DECATUR CITY SCH DIST",1,8553,17,3,2,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015052002","MORGAN CO SCH DIST",1,7238,13,3,5,"000000000000000000000000000000",2,2,1,7,0,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015052901","HARTSELLE CTY SCH DIST",1,2931,4,3,2,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015053001","PERRY CO SCH DIST",1,2573,6,3,1,"000000000000000000000000000000",2,2,1,5,0,5,1,1,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015054001","PICKENS CO SCH DIST",1,4136,9,3,1,"000000000000000000000000000000",2,2,3,5,0,5,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015055001","PIKE CO SCH DIST",1,2761,7,3,1,"000000000000000000000000000000",2,2,1,6,0,6,2,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,1,1
"015055002","TROY CITY SCH DIST",1,2302,3,3,2,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015056001","RANDOLPH CO SCH DIST",1,2372,5,3,5,"000000000000000000000000000000",2,2,1,7,0,7,4,4,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015056002","ROANOKE CITY SCH DIST",1,1505,3,3,2,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015057001","PHENIX CITY SCH DIST",1,4703,9,3,2,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015057002","RUSSELL CO SCH DIST",1,3700,8,3,5,"000000000000000000000000000000",2,2,1,7,1,6,5,3,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,3
"015058001","ST CLAIR CO SCH DIST",1,5818,10,3,5,"000000000000000000000000000000",2,2,3,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015058601","PELL CITY SCHOOL DIST",1,3335,5,3,5,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015059001","SHELBY CO SCH DIST",1,16096,24,3,1,"000000000000000000000000000000",2,2,1,5,5,0,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,930,1,1
"015060001","SUMTER CO SCH DIST",2,3114,6,3,1,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"015061001","SYLACAUGA CTY SCH DIST",2,2484,5,3,2,"000000000000000000000000000000",2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"015061002","TALLADEGA CITY SCH DIST",1,3957,8,3,5,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015061003","TALLADEGA CO SCH DIST",1,8230,15,3,5,"000000000000000000000000000000",2,2,1,5,0,5,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015062001","TALLAPOOSA CO SCH DIST",1,3384,6,3,1,"000000000000000000000000000000",2,2,1,5,0,5,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015062002","ALEXANDER CITY SCH DIST",1,3794,5,3,5,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015063001","TUSCALOOSA CITY SCH DIST",1,10599,18,3,2,"000000000000000000000000000000",1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015063002","TUSCALOOSA CO SCH DIST",1,14514,23,3,5,"000000000000000000000000000000",2,2,1,7,0,7,3,3,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015064001","CARBON HILL CITY SCH DIST",1,1049,3,3,2,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015064002","JASPER CITY SCH DIST",1,2841,6,3,2,"000000000000000000000000000000",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"015064003","WALKER CO SCH DIST",1,8462,21,3,1,"000000000000000000000000000000",2,2,1,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015065001","WASHINGTON CO SCH DIST",1,3855,10,3,1,"000000000000000000000000000000",2,2,1,5,0,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015066001","WILCOX CO SCH DIST",1,2962,7,3,1,"000000000000000000000000000000",2,1,3,6,0,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015067001","WINSTON CO SCH DIST",1,2722,5,3,1,"000000000000000000000000000000",2,2,1,5,5,0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,930,2,0
"015067801","HALEYVILLE CITY SCH DIST",1,1628,2,3,5,"000000000000000000000000000000",2,2,1,5,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,2
"020001001","ADAK REAA",1,706,2,3,2,"000000000000000000000000000000",2,2,2,7,6,1,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"020001002","PRIBILOF ISLANDS REAA",1,142,3,3,3,"000000000000000000000000000000",2,2,2,5,0,5,4,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"020002001","ALEUTIAN REGION SCHOOL DISTRICT",1,33,2,3,2,"000000000000000000000000000000",2,2,3,5,5,0,1,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"020003001","KUSPUK REAA",2,420,12,3,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"020003002","LOWER KUSKOKWIM REAA",1,2714,26,3,2,"000000000000000000000000000000",2,2,2,9,0,9,8,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020003401","YUPIIT SCHOOLS",1,317,6,3,2,"000000000000000000000000000000",2,1,2,7,7,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020005001","SOUTHWEST REGION SCHOOLS",1,452,9,3,5,"000000000000000000000000000000",2,1,1,7,7,0,6,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020010001","SOUTHEAST ISLANDS REAA",1,553,20,3,5,"000000000000000000000000000000",2,2,1,5,0,5,1,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"020014001","BERING STRAIT REAA",1,1347,15,3,1,"000000000000000000000000000000",2,2,1,11,0,11,8,0,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"020016001","ANNETTE ISLAND REAA",1,378,2,3,2,"000000000000000000000000000000",2,2,1,5,0,5,2,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"020018001","CHATHAM REAA",1,385,9,3,1,"000000000000000000000000000000",2,2,2,5,0,5,2,1,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020019001","ALASKA GATEWAY REAA",1,497,8,3,1,"000000000000000000000000000000",2,2,2,7,0,7,5,3,0,0,0,2,0,2,1,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"020019002","DELTA-GREELY REAA",2,844,6,3,5,"000000000000000000000000000000",2,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"020020001","CHUGACH REAA",1,112,5,3,5,"000000000000000000000000000000",2,2,2,5,0,5,1,0,0,0,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"020020002","COPPER RIVER REAA",1,577,11,3,2,"000000000000000000000000000000",2,2,2,7,7,0,4,3,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020021001","LOWER YUKON REAA",1,1350,11,3,1,"000000000000000000000000000000",2,2,1,9,9,0,9,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020021401","KASHUNAMIUT SCHOOL DISTRICT",1,182,2,3,2,"000000000000000000000000000000",2,2,1,5,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"020023001","IDITAROD REAA",1,373,9,3,5,"000000000000000000000000000000",2,2,2,7,0,7,6,4,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020023003","YUKON FLATS REAA",1,399,12,3,2,"000000000000000000000000000000",2,2,1,7,0,7,4,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020023004","YUKON-KOYUKUK REAA",1,518,11,3,5,"000000000000000000000000000000",2,2,1,7,7,0,5,0,0,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"020026401","DENALI BOROUGH SCHOOL DISTRICT",1,337,4,3,5,"000000000000000000000000000000",2,1,1,7,7,0,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027004001","BRISTOL BAY BORO SCH DIST",1,256,3,3,1,"000000000000000000000000000000",2,2,1,5,5,0,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027006002","FAIRBANKS N STAR BORO SCHOOL DIST",1,14873,31,3,1,"000000000000000000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"027007003","HAINES BOROUGH SCH DIST",1,434,6,3,1,"000000000000000000000000000000",2,2,1,7,7,0,4,4,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"027009004","KENAI PENINSULA BORO SCHOOL DIST",1,9319,37,3,1,"000000000000000000000000000000",2,2,2,7,0,7,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027010005","KETCHIKAN-GATEWAY BORO SCHOOL DIST",1,2799,8,3,1,"000000000000000000000000000000",2,2,1,7,7,0,3,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"027011011","NORTHWEST ARTIC BORO SCHOOLS",1,1596,21,3,1,"000000000000000000000000000000",2,2,1,11,0,11,6,1,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027012006","KODIAK ISLAND BORO SCHOOL DIST",1,2529,15,3,1,"000000000000000000000000000000",2,2,1,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027013007","MATANUSKA SUSITNA BORO SCH DIST",1,9810,25,3,1,"000000000000000000000000000000",2,2,1,7,7,0,2,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"027015008","NORTH SLOPE BOROUGH SCHOOLS",1,1364,10,3,1,"000000000000000000000000000000",2,2,2,7,7,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,0
"027024024","ALEUTIANS EAST BORO SCHOOL DIST",1,366,6,3,1,"000000000000000000000000000000",2,2,2,9,0,9,4,1,0,0,0,3,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"027025025","LAKE AND PENINSULA BORO SCHOOLS",1,426,16,3,1,"000000000000000000000000000000",2,2,2,7,1,6,2,1,0,0,0,1,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"028001004","UNALASKA CITY SCH DIST",2,258,2,3,2,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"028002001","ANCHORAGE SCH DIST",1,41992,82,3,2,"000000000000000000000000000000",1,2,1,7,7,0,3,2,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028005003","DILLINGHAM CITY SCH DIST",1,456,2,3,2,"000000000000000000000000000000",2,2,4,5,5,0,1,1,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"028008001","JUNEAU BOROUGH SCHOOLS DISTRICT",1,5081,8,3,2,"000000000000000000000000000000",2,2,1,7,7,0,5,5,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"028014007","NOME CITY SCH DIST",1,776,3,3,2,"000000000000000000000000000000",2,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028016001","CRAIG CITY SCH DIST",1,308,2,3,2,"000000000000000000000000000000",2,2,1,5,5,0,3,2,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028016002","HYDABURG CITY SCH DIST",1,109,2,3,2,"000000000000000000000000000000",2,2,4,5,5,0,2,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028016004","KLAWOCK CITY SCHOOL DIST",1,203,2,3,2,"000000000000000000000000000000",2,2,2,5,5,0,4,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028017001","SITKA BOROUGH SCHOOLS",1,1797,5,3,2,"000000000000000000000000000000",2,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028018002","HOONAH CITY SCHOOL DIST",1,237,2,3,2,"000000000000000000000000000000",2,2,4,5,5,0,2,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028018003","PELICAN CITY SCHOOL DIST",2,51,1,3,2,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"028018004","SKAGWAY CITY SCHOOL DIST",2,148,1,3,2,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"028018006","YAKUTAT CITY SCHOOL DIST",1,145,2,3,2,"000000000000000000000000000000",2,2,4,6,6,0,1,1,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"028020001","CORDOVA CITY SCH DIST",1,424,2,3,2,"000000000000000000000000000000",2,2,1,5,5,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028020002","VALDEZ CITY SCHOOL DIST",2,816,4,3,2,"000000000000000000000000000000",2,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"028021010","ST MARYS SCHOOL DISTRICT",1,116,2,3,2,"000000000000000000000000000000",2,2,2,5,5,0,1,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"028022001","KAKE CITY SCHOOL DIST",2,177,2,3,2,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
